,Time,Amount,Transaction Method,Transaction Id,Location,Type of Card,Bank,Class
523,-121042.58027526535,1259.183656314428,-794.4192807750713,1128.7029509887686,270.98316473434534,6.575769429660676,-0.13559354452394168,0
524,135828.97716208594,-1103.2029124965459,453.67959559147744,-515.0132231277612,458.70439134414323,0.9304473848950572,-1.2413896578792953,0
525,126928.07107970084,390.3443734048939,-1217.03816837206,-645.3970014496563,667.859464340883,0.18002632916942662,-2.884923702332679,0
526,12560.015386386076,-1264.2477308163486,-196.72108355682798,-87.69676222761268,411.4573697766564,-42.89264725657845,4.328696339115697,1
527,30127.993877770787,-649.2041596192622,98.45468633499013,-592.5306686597135,589.4751854794883,2.4324370511882174,-1.1853805626996985,0
528,143567.9970868415,-267.5358601305877,348.32451037539704,-212.96292542269543,1436.7309244197738,0.9095718715915204,0.34340238783791,0
529,-49813.11052219935,-170.64539638939107,495.5028295112377,-47.77798687639165,1330.656310909739,-6.8558037098807185,3.3734560172240204,1
530,63481.031414125464,-1488.4125098178035,133.11180566499434,195.494175284432,811.6984515362876,-6.2470586329817825,3.4628935678344144,1
531,-96177.71641527902,110.12592114853004,-284.6389168164964,562.2800673548343,-1447.9702930584715,-31.68050611975025,15.185868606685245,1
532,67523.55800704882,445.9564973138258,1111.5528021470013,-561.1064216073712,230.11952333819545,1.8887212663622241,-0.23169349584852406,0
533,98803.85976098743,-586.7310941960716,101.64918538106576,46.43076165484399,552.5247368743364,1.8019279078175012,-0.2053436758458016,0
534,43453.02734795265,-668.0683832322227,-1772.4856780184057,107.15177170942366,-167.55174708705476,3.984293903060049,-0.06433941291448453,0
535,5213.715940850263,209.68804482205144,-1267.4441513271836,530.9097221776458,-134.25139092728796,-22.984489309860976,6.037955797900405,1
536,61211.41827535676,-122.86705772796694,966.8230873180876,-352.1283266399714,-848.3481359932914,2.105420879665111,0.20127558032847448,0
537,-80597.16069666302,360.1304719078337,-1334.5472340919432,459.305863639868,495.23994601214895,5.985693090343416,-0.9499714885844756,0
538,94866.03306059339,-1458.1276691205617,-414.8994523103843,-193.31094081744004,28.470877305087242,2.416363536676953,-0.27266408378261864,0
539,109513.29364821641,234.58645083069564,-115.04362426107343,1314.4815384346182,-541.3127106539566,1.3977312682555567,-0.7250002085969631,0
540,22262.251926804893,-321.62585934791554,-756.676954879831,1766.2708039029915,-1293.2529366151916,3.4284541175000713,0.17078747675892103,0
541,12523.858926376939,1134.4187916108765,-993.7500080063837,-1003.1866622059608,153.61589724538294,-34.66605255474632,14.85296514192958,1
542,93917.41585783454,819.6215963532352,-182.33267352290466,1497.4785386461901,655.8380894564032,1.5552607877587192,-0.6935319643538727,0
543,-97595.563628465,639.6602827426134,-182.91057013694706,881.5839414841987,106.38770917767602,3.382257526218633,2.6439080654009315,1
544,-127622.47747465178,299.16168827255683,930.7887404504961,537.2598571450642,853.3706031221193,5.703597191773175,0.1501423866801106,1
545,-73417.07697398253,-369.81607799664715,-767.4992865266604,-867.0507066430021,-451.102205962108,6.459814813921155,-0.5085059087000302,0
546,69295.35412470586,1527.1974112231983,-7.296670961591303,-597.7768817676515,-815.853076946039,2.2938556334967775,-0.3487008810450213,0
547,-88071.78567203962,850.3780244638085,-162.7137418933279,748.5592832369791,-905.7928244898885,5.522546261031497,0.07308621813054073,0
548,112021.99052383789,-1179.9590745847536,-492.25640477395,-371.9731269705435,-179.42125939500625,2.1613006400684682,-0.07380723997499228,0
549,100716.64734910641,131.2945319058024,-297.7046327849753,-461.24035204029815,-675.3632604547946,2.0995751405256238,-0.01793346554944364,0
550,-59091.04731789853,-1129.402693371389,-542.6914866212288,462.5515812192564,454.9642619689987,5.638541368620695,-0.31250424073930705,0
551,74144.77682668617,-197.43292926414324,394.33504024066247,-558.061200237262,169.97073280583845,1.9909562693103329,0.5512738234550905,0
552,-35678.02418002636,-556.3342719548587,-404.19335207005685,-463.2797296040833,307.6922087027217,-22.45825019651073,-22.521006983931738,1
553,69668.50220924307,460.3101002541988,515.3939627422517,-220.420700394194,-209.11695875301075,2.0171838026731344,-0.19188192306476526,0
554,-93850.32997932061,10.52575237110949,577.6028004160632,127.32518303818097,660.3017138242415,-45.223117543177274,-10.249456089717693,1
555,-9280.944530993525,494.38554973105795,-1134.2269112229258,-320.59166898926355,1087.3080350315333,4.921677004563086,-0.2746314859487228,0
556,-87210.73970368537,927.2497673289402,-223.13919724865298,949.8754622541294,-484.68461159785056,5.502226255964181,0.012805025590767682,0
557,32575.710219736327,-115.95584103020485,688.244379635194,-706.9260056562916,33.35813452318712,1.784427149966823,0.25936070896333363,0
558,84198.48946715391,-806.5883893262014,816.2839181587697,1038.881642151857,67.49458131777214,0.9843769746659659,-1.471574928689383,0
559,51466.81112889774,-1582.9220750933196,81.29565625521104,861.1901600512072,231.11951744483622,-7.44556704833293,5.011767812677625,1
560,-44191.84526965795,-941.2128956355521,-443.0675229632056,-334.8883292250821,943.0343184058031,4.837535061043527,-1.001832509043006,0
561,-38614.31172200154,-53.184961074161095,-685.3388501845457,158.66125211802182,-335.89958666783036,-4.794858794393687,2.972373679046706,1
562,83583.66005309028,71.82570692397894,-336.12241968592053,-688.8954562320293,-896.7045254499852,2.6303287972606295,-0.30586042689669013,0
563,-31122.43485157765,-592.6737919508244,-896.1238370232813,1018.1014241667069,-774.575641857474,-4.33074419054799,3.862941503711128,1
564,16547.61780640908,46.7513532985015,-591.771009483971,889.2550643034003,131.30694138135095,-18.3175552499606,9.825136846728036,1
565,-60728.93714266989,568.5446818937465,-769.8092358491741,-817.6834421451969,1047.7498534875988,5.893302884619829,-0.5527697922757505,0
566,43271.0930839873,-553.5606228518798,-487.1571439973693,260.39205091384883,1443.7280974178045,3.4170558879399104,-0.19546310408044565,0
567,39927.742942942685,-1000.2003312933367,-95.0719112007315,341.63323327342164,-232.254802583956,3.2205868737931915,-0.1569964636479837,0
568,-53433.6722932047,1820.4150482520718,-259.9034174410245,5.345676689867105,-317.59933036176494,4.886223943844602,-0.02226379518501087,0
569,145187.764948024,-382.6158975791759,704.2700888484749,136.37699990541796,823.4088360567459,0.031031628393276556,0.7651923880388278,0
570,-94211.39003057148,446.79756027127837,75.2830822035686,-422.3585310003209,-188.73125484119055,6.033691609396664,-0.33787403337385213,0
571,-10856.327207320996,-235.69509910617575,733.4299322821505,319.4795856115891,739.8909150377251,3.8440438266734342,0.14964384547494003,0
572,143023.64981248887,-244.21183114611884,-340.1925251444462,429.01935876577204,-210.70765857434208,-11.7345672020111,3.587953886039384,1
573,-97075.05745827366,-1046.1833047928383,-629.2017486936816,-445.53780889543896,-412.40545091149033,6.65824093441787,-0.8601655261980665,0
574,-31662.6312257956,1244.3126987999885,-149.17623663173322,245.93275618397638,-293.4909722964064,3.900188353166594,0.690496514961616,0
575,-71045.95859840653,-1048.3900679315498,-1522.8465776915448,100.38635044884563,-178.663794566987,6.742836683951541,-0.7020039676016996,0
576,-134238.70836425974,548.7749974859458,-279.27904661619846,910.2290382963499,-713.8607647989102,6.7875265221016825,-0.14527319108043635,0
577,-104156.9889499458,-932.5568928907508,507.94979114704506,-863.8098324469081,570.469098401705,5.9947099351065045,-0.5512574854952615,0
578,12542.593330466188,11.755111686567773,-511.8529704977006,325.0814204557539,-462.34507995182594,-37.872121966112,10.416422544566485,1
579,-126278.84347194877,254.3856905483999,-814.7921024682119,-528.6833066737399,1494.9678368523216,-39.600237405781016,-1.7378116509333594,1
580,137146.44106426358,-538.4198267472748,753.6431717436351,1345.0401958042332,265.5201631255711,0.598253940846095,0.31943759481581213,0
581,105883.83903501424,-737.1154310619893,-1150.0534321362059,201.7350586886539,-560.7732560134896,-17.688306988981438,5.660518699002207,1
582,-79772.76038246765,-195.27767939885848,-367.49377800500287,-520.0830072459,1880.452256125103,6.182168333661583,-0.011053804077118201,0
583,71870.55904604396,-755.6120264959459,341.11877768661043,578.1158049945532,-358.9781703560252,0.40261724281620825,-5.459375892814273,0
584,53478.88401230969,-1354.2723402624306,-90.23711447915787,335.9020174320856,153.53183428752573,3.269671297511744,-0.39749208706644146,0
585,-116061.2418218573,-601.4769721605919,-169.02820556180518,-470.5314415290168,-577.2488716340038,6.086495682593116,-4.403337227896969,0
586,84642.48643215527,-749.2105768162321,-356.9322836109089,1106.2854651630685,-802.6576058968092,1.749135773545401,-0.7506717612012288,0
587,-75070.43024883597,-866.0822701465559,-123.09058454306648,959.0846441691681,-384.4999898302167,5.602402498674868,-0.028177745079901007,0
588,37108.77812571105,-1028.551418184854,-699.4998422393112,487.7655560699343,-447.40350065958296,3.514432064891618,0.12650528884122014,0
589,85528.88101276706,-673.3856481212704,247.32659318884805,-1088.0072755454453,-327.24075962312645,0.7738903349620667,-2.9954476643320054,0
590,4192.529172343231,577.7969199791958,-603.6387158972708,-312.94694453590023,-963.1486983154991,4.342830148225772,-0.38860695783008425,0
591,-96725.42271664145,-353.49783989013315,362.3653140677668,1192.7042179708421,698.6640276525638,-6.1522927621600045,5.722067358004908,1
592,-120667.62659174018,1037.041596941985,-710.2477409945209,1092.680406425289,-96.88728541717796,-45.042544334448095,-15.515195874260485,1
593,77011.94093912421,226.71901653419673,-1124.0839583994184,-1117.388886108361,-437.49153501982073,-11.479129664741158,4.806417670267558,1
594,-130125.51632391951,621.6762791861773,-841.3166292519257,878.5170506284296,-211.84418008785497,6.664668398206903,-0.6553512915653336,0
595,26420.491927000898,-162.54574704973228,-273.31287504504667,-279.29203255641323,-1464.647298238755,2.901792856563019,-2.0584991546097253,0
596,96512.76343907343,783.6656895323304,-31.8159496695107,-708.1427823557563,426.79123114242316,-7.656589502244102,5.224010224748172,1
597,100064.88981259265,-20.51515345658197,-264.55876879883067,-1505.9928399479077,-548.817427131353,2.1976022196718787,-0.044582979830103175,0
598,-122133.06757483524,-841.2109808013823,-506.949541369156,473.02573998736557,655.629250091082,6.998415022016311,-0.3143446254047553,0
599,-90800.30434023832,-416.7693649030949,133.33673809277263,596.3430100447815,486.1072314626979,6.069265722822801,0.07663710075658003,0
600,123371.41797648254,-360.16060355185107,-464.1291333124443,1170.6178607751579,-854.2599563574454,1.4066321589526645,0.07515357711071302,0
601,-29862.55776020544,-368.8103173665998,582.1372520924685,43.713157916990895,-861.2931257873631,3.5739288154676765,-2.2242164386897083,1
602,-13608.363090736399,1047.4008869780719,-621.1521560646236,-466.15183998392945,-197.37261858004717,4.441214517496371,-0.146979598823046,0
603,121023.86326189875,941.0187789345296,-396.60429934953544,-1401.3765522882122,101.53555191818077,1.8290156282463341,-0.06596932195364191,0
604,-43085.33174108813,95.33363472777995,15.214760237281098,681.428822461445,743.5904803263586,4.330696694586462,-0.8624535395352114,0
605,-18339.41521953608,-347.68944522679516,-805.0890091718836,381.20713293732683,-984.8114463863118,-15.05914342298481,6.163838171574478,1
606,-73309.57839963131,401.93973208408704,53.09352319359061,-690.4925924828958,-1411.4676101337736,5.627379840373043,-0.8219597536014083,0
607,126461.15393312962,-667.2597844417205,-784.1230195961294,-253.19290536940912,904.9174814389628,1.928802099187668,0.034963439815419495,0
608,-33965.06765885382,-207.24374269943075,-157.2359500183345,-943.6629035036226,148.08822628450957,4.959217499061178,-1.0919282850088783,0
609,-94116.16808834733,-245.1917022661065,478.09057504643397,-762.3430664319021,335.8022183468904,6.123959506852357,-0.38319114434818047,0
610,31069.57986847541,-288.55535889568625,393.2323777443987,998.8339648408189,570.5271289080367,2.954477621123975,0.1863980706971935,0
611,76491.1974350003,1276.4337024094602,1247.028144687896,82.9941319740683,-136.29974850941267,1.2463239047593655,0.5364403454839644,0
612,84075.40690372014,637.1768510729298,203.2073411778099,574.672360267313,-61.29408896502514,1.442185182387501,0.5413491190555293,0
613,42637.67799574754,299.75966055774757,-1184.5645077352378,755.5531993027082,13.93440163381274,3.6079712483085737,-0.05930134312202706,0
614,-99605.72829307608,958.0035589732572,1582.9193192660898,319.5591087652208,509.82860612541776,4.542318016015818,0.8416023704907567,0
615,-83418.2716255832,687.9643821094826,803.8345165295502,-1125.3564780396505,541.2234902458015,5.284075586955556,0.12232704476399836,0
616,-127170.70691976491,1320.353339642601,-257.4998887280243,1258.1285916850281,267.72211215022776,6.568214810910029,-0.21747357360088004,0
617,12849.68103597776,-446.4917982765745,-98.38486862130526,1128.8588339214318,651.6695805225465,3.253799071372871,0.4403712613452362,0
618,-131238.0176075199,-781.6332762319344,-813.9083641149962,-424.91206050138703,-118.34479141455131,-12.554827037622818,6.825391480523775,1
619,24684.606437283655,212.07685991764708,-70.90528929780771,1114.4605612301596,842.020187536423,3.248675665465025,-0.04545073882660344,0
620,-11977.161543166003,-1516.4119263595749,-49.87943257376537,512.5942913820725,13.22686338791732,4.641584212283401,-0.3842809878465082,0
621,-70559.18800053443,-250.54650614754573,1046.9005194056028,-859.9008896876365,605.4818001562769,4.141884444386483,-1.1492189374088828,0
622,-130649.64428935245,1159.4407535832543,1282.2349444078795,-188.64984788626293,385.0667618882544,5.799952494790238,0.31824587668422,0
623,-90684.73047409416,549.9989284424134,962.6870016349962,559.8843045078381,-133.4029772115273,5.1469865613410075,0.02731720233468171,0
624,-20539.225349367014,-1140.0223876161829,-192.32365675418583,149.89274683627127,-429.2835401490836,4.832004243079871,-0.24096411403585893,0
625,-91201.9816212949,-398.77830044028684,-589.0248083534011,-263.11748874213913,694.6708467786632,-18.44203310572409,8.38871530153583,1
626,19760.35263576085,-169.19986715100242,86.33305340679544,242.57769444385303,-1373.2902208509365,3.570709357047352,-0.1446528532519452,0
627,5214.820867856586,1060.485977891495,-607.1140186629476,-982.8849507343073,244.62394808866884,-23.29991800020321,6.207508979093612,1
628,-115213.5856329588,295.2336547954785,653.7156619298489,1206.9245624663251,703.4327967949328,5.796357418416872,0.2582078581655316,0
629,66192.90727532786,-867.5690382040594,161.84395102505914,86.1486121891262,646.320103029758,2.7362237335685675,0.10225025328348814,0
630,-117669.40071511109,-416.95624122970503,845.8329797512727,-25.68094645730025,44.25888530285192,6.305518357210843,-0.042754762678591574,0
631,38992.73368721505,533.2235135105727,-372.12831134426057,-869.8356936387753,-335.27070179812836,3.2487450945370666,-0.4478502918463444,0
632,-110382.75566811225,268.7882907577356,-277.9375353412513,1312.226001708769,-814.8464383841211,-9.221376843460632,5.713061309050794,1
633,-117922.35335016709,-406.5383601946365,233.28722475149266,-665.3105785874138,-803.7530571739684,6.026986048147911,-1.2545832063967173,1
634,-82295.46170874416,762.8689339812688,-677.4552939281494,559.7057382453497,-0.9248226465388143,5.356812923569494,-0.14703236656939345,0
635,-137579.57728246928,55.45620032580052,205.28583533730057,308.5877633310881,-635.2926087454766,-2.2441585075469748,2.288558132586802,1
636,120091.3319089684,1153.2020887828887,-168.23545836505036,-54.322994927051695,-887.9233114091248,1.1241019701746504,-0.5152057030294643,0
637,24342.650391374016,315.38873035488984,-357.8464721420209,-166.65735663563487,-263.1795413068919,3.5597804357417377,-0.005340673048452871,0
638,26999.78212948129,-516.754180117674,-196.5584157892191,-209.0380041418855,-221.5045442942817,3.7009658693630163,-0.17782398933670207,0
639,-123782.64120502974,175.67180644426026,1420.6809303938328,-32.84026164122133,-164.10569947095064,4.851762578063093,1.2167495042113383,1
640,55628.2536399175,1385.426920075566,837.3404778375523,217.89144192502204,20.72288717058882,1.8558131236014583,0.44317748550654024,0
641,-95232.94038451991,-167.2667133444488,-1268.6329976533827,-728.6039849537888,107.77701263359813,-37.124666022011155,5.0418631086172185,1
642,-34959.788351526135,-2051.9972355476984,-321.5560342337567,4.056543988708199,702.3377515633645,5.537232964530488,-0.3957337514443299,0
643,-43901.86685617799,-1598.584450931336,-410.79069448186834,-712.4809094074003,-24.5723736861853,-11.867038316776515,3.4128584501638564,1
644,-127683.23343087672,-216.26904936568437,-898.9124003067674,15.17154589717643,-369.14836970237207,6.624024540734497,-1.4562733696321941,0
645,69335.72189965553,112.71946164380739,-393.625919678519,-496.53255556968224,-429.1941415260012,2.455563091244829,0.26915353409990006,0
646,-15936.739972196694,828.4271533413553,-445.1497927583518,1207.4814998561249,-538.9644854856249,4.230510334998823,0.067013320482888,0
647,83058.77630524492,302.82715463170587,-203.42420345800315,-400.07833867020395,233.36510952787262,1.8620619090097623,-1.3999427264241613,0
648,112237.41060617947,1450.297605160413,876.1852382430482,-466.52980234184383,226.5666334239229,0.9049752388955667,0.3667175083620622,0
649,-89020.02058842801,-551.5445220829829,263.33753777359914,-53.11642465943123,1267.0857620963363,6.1604119191006985,-0.20656525338605736,0
650,129194.38216737186,530.8687916932874,381.55968233385624,1001.5209053313404,251.37139799226043,0.8616150619656597,0.17190941162468754,0
651,-9921.623654819094,385.8958874529177,1270.8476244286694,896.3090045146594,783.2882684893236,3.133166167778735,0.4442641674181824,0
652,-128646.80858421249,383.25043345345307,136.2329083991034,621.2362974506389,-1262.5657190619108,6.386596516155807,-0.13029241044375683,0
653,-75600.14977019012,-971.1082985340298,1065.6806645727236,-1276.1217880815584,-169.82616102219913,-0.2763234336165521,-8.262266278579752,0
654,-88173.11158523173,101.51562677512277,-181.32215110292213,-1106.0500392558383,41.11661183291062,6.188663456945134,-0.4528030198297416,0
655,-120803.22475677631,-585.5133914706905,-206.7031305591156,-857.4071678463523,-857.9170487446114,-43.22038319246137,-13.738094256270376,1
656,-137085.57071277828,-174.90007552267937,-116.7515187666678,1350.5926504455126,-109.96578374369642,6.978628649825052,-0.2033872603786373,0
657,59939.790614124824,-324.11701786454483,-303.5429402401389,647.4242568032471,662.7208790400425,2.499135909031197,-0.05088958171974012,0
658,104336.81960955649,741.7988331733332,-355.26569956528647,-774.1324868235806,335.52186627476704,1.865104512607621,-0.12129881056719716,0
659,59184.37977107949,-179.55011617386546,872.0927759376118,-197.48474853460266,-1018.6934775140556,2.1160477193930793,0.06863112052743636,0
660,-2402.5986837072996,-568.4113842790438,65.88669847916674,1105.6544356343577,-689.5071877120012,-5.722246770477622,3.120168078714988,1
661,-18470.680129380577,116.31881715635257,-621.1352645557017,1476.170585772844,-738.6718563906744,4.587559427371812,-0.2540962142113532,0
662,-32214.050461099163,172.50109391044134,-1064.5553167427215,-426.86694143890963,272.7152844052041,5.123872328012033,-1.2260476610241204,0
663,-91875.73686185012,1886.258492001873,-283.8085718030108,227.08008407518992,-381.4524540365512,4.7185773205553,-2.191600218844126,0
664,115030.07447289833,99.05858399309187,233.23199059574233,-456.75756724933944,1810.1403778285373,1.5245410236178154,-0.022259320148477535,0
665,-53640.13639273144,1097.158504286323,-77.98727962005671,-1420.853816129416,534.4491147255828,5.180063800407546,0.11288428139232987,0
666,62195.16608246404,6.849661335744543,805.5525845750797,524.3241385436615,-1299.7276554885811,1.7874394465573928,0.5176591828475094,0
667,-131386.31179334054,64.66166256503357,-820.4481779970768,-21.45955185217008,-482.5884303703274,-9.763019893703031,6.376349395116977,1
668,-12336.568190346152,-1257.3156645545564,1133.3423238015616,1217.4790388290642,-132.25722746298425,3.675663533434073,-0.05540507319249399,0
669,-38902.985264025934,-851.5434846773336,-357.9907189355587,-504.5049091361441,250.37046166051095,5.277661210140513,-0.25057017098487877,0
670,109942.91467505897,-266.59952135817974,-1441.6783086185974,46.823689040747695,-186.29909729536166,2.2310967114492604,-1.340351862384138,0
671,12070.42106835355,-742.7055812881568,68.96194565327005,1211.316590304563,-645.3149611429467,3.476425524400854,0.0819873016690793,0
672,-79248.32166637178,-12.945076191574401,-1131.7562835587676,333.4913409522285,-545.9489448749277,6.401446223526009,-0.5021238648335612,0
673,137766.77801468753,610.7409707231798,-1223.9999776853924,83.35581244158357,81.7828540023429,1.4001822750709607,0.27450137118624696,0
674,88694.0236150003,-1603.1952407407477,147.26835864382963,90.46507398281938,586.7240503950877,-14.106489392539185,3.8123925658600104,1
675,113386.90606500275,-1020.0149927010367,-158.2018419195017,-696.9952157811126,-479.40712667345656,1.790909683424081,-0.5221353419388457,0
676,334.91916241528816,-1081.583940806911,397.3229082172238,-1193.2514046404235,-425.97285395820154,4.170475199760129,-0.012540935107627549,0
677,3166.666685438773,-192.25774911293783,473.2375502550317,229.76822581359352,446.01327841556304,2.848758888826004,-1.3629448550138799,0
678,-119654.4150871059,-661.4678422940301,-1099.9338426759623,925.9856179996984,-959.1942950396633,4.696625731556731,2.1835371190308486,1
679,-74107.69225854942,-183.47095924970145,785.2339736053548,584.1088126643333,-686.5802399599969,4.968986580711662,0.18950031705409232,0
680,108011.99848583029,577.2023217691642,108.89574734921234,-1328.6248824399254,942.7106046729334,1.0583267808755368,-0.2193981661918547,0
681,-119536.53296074852,-747.2082521603386,1626.2940073558623,-437.0221891698138,-606.3387836214944,5.836728899223808,0.07622102889071902,0
682,40970.933541005885,236.15623038232764,-938.254358967358,405.0496716025252,1086.5806028066797,3.2378557250888704,0.3468968446813967,0
683,132819.75071918982,989.1262555970138,-1262.1054155423271,65.73856940688188,217.85488446375666,1.4027140098728585,-0.013935305025867484,0
684,122657.6164507851,153.36630777668302,166.73036164405073,1141.1399459579136,1029.4196568938216,1.2613600002952117,0.27391404594511926,0
685,-34612.29111087555,-5.572895213264417,614.813107938593,414.5048955824807,1103.6583167553683,4.399616536689244,0.1059265854951632,0
686,-9198.615820443214,-61.9562332072357,1029.5101099560623,445.7465572175263,-160.72811755016733,3.581200315066821,-0.01803274291183321,0
687,-117200.04689690075,569.0186900191956,-1385.567392818874,-405.36351974344166,403.19484940494135,7.318350854733053,-0.3569404122508246,0
688,55363.128487497685,-1014.689784059864,44.88355041421448,-852.0087873031326,650.7666734581369,2.792026702205355,0.368733767644454,0
689,103008.19156313545,1117.6989708728597,315.11720554467274,455.0512167440304,-732.0467007003901,0.51703797800233,-0.07881716172374786,0
690,-133065.94104571347,54.22033251558753,-710.6129549834923,311.8016821580379,1704.2738438272697,7.159754992852582,-0.1116612152606955,0
691,11466.88173358509,132.32928482765396,-347.46075834126594,371.03960622803584,1212.7842037853527,1.6682743227318957,2.2482776355625713,1
692,-95391.51752038235,135.17488834225173,639.8110680488232,528.0087303744942,264.093848371735,5.4697285151718775,0.02742880184325447,0
693,-110314.88509577415,1102.681333966724,374.8990299059449,208.3798523072012,-1222.949220321864,5.496220309424355,-2.0282114343858764,0
694,-44696.488522062544,942.1140334429103,-610.2782667668107,696.8738527376456,186.79013434518947,-4.914820004192218,3.884744203704333,1
695,116515.47211332081,1692.4476080260029,186.12526076963502,-760.9587690948302,-110.40172501106781,1.0512879014850416,0.2200981233890107,0
696,-46032.32325654209,747.063234385502,-1232.2348797847962,333.847252406433,-14.994594656306845,4.996725614400651,-0.8610127680283044,0
697,-23097.281310509105,529.4490105257294,-455.03805383018016,-748.0346770897154,-347.8262077725683,4.608813245371277,-0.7734539854113629,0
698,-49334.5568360156,1232.592695013771,328.03789401072345,-113.34160254980839,128.53881228596197,4.661692657976135,0.1641284967706087,0
699,139765.39525505697,-235.9434273983125,-737.7957622492655,1025.9575844537342,-1223.7580258412474,1.5001630279145566,-0.29894131013853686,0
700,-63743.100620596786,-744.6822796654997,-59.61951680126572,-959.0510134207791,-382.97605369953726,5.511272233319474,-0.3604090820645266,0
701,42791.01874445248,-449.3903254760303,-749.9239554718273,-434.51489503757057,319.01586471799965,3.3160750569638155,-0.07060802353339235,0
702,-25969.322413809437,-1191.7995063670842,404.8308870291237,609.6424990701714,-32.01832935728703,4.543949703783481,-0.2105136156076206,0
703,-36700.30926630301,634.9568585984468,-793.2475405611744,172.1572021264517,170.00709692465875,5.2024547395810234,-0.2733075270630947,0
704,-128611.21201105135,-342.42941676471116,-668.4161621447054,-1277.432052397002,-1355.4699785861433,-32.99204444940243,11.59374412083831,1
705,27609.1747431033,-1844.713897179016,-34.87874170651776,-469.86164993722286,477.8194859450307,3.790853274111448,-0.9419358482251059,0
706,-115597.61275032756,1442.587518689916,-554.5027723676263,321.43739394229647,-275.6036726118664,6.414119384251982,-0.11860906472089994,0
707,124548.61417531723,520.9124756654087,155.3682859148082,-786.4820635526239,-444.8619639186618,0.9231686662956609,0.12436255269326746,0
708,-129808.42689038267,231.56900610760374,-197.9962299188506,-493.2051514180996,-823.3799750322358,-4.67180462356463,5.978177666574634,1
709,-17573.47918548403,996.6173610571668,-110.09971648537294,59.447467074627866,97.05742795294395,4.180312731121188,0.13957765589467153,0
710,-105180.25802080336,257.6395424105816,-505.99806832026036,-184.76423377379137,38.361241165964884,6.442685940518417,-0.07795566572650259,0
711,124439.97900694568,-956.0743860051634,180.10535977132486,-829.3620314827072,83.68482128088795,-15.075954201422185,7.851990104774536,1
712,-75039.2727708267,-748.3695390812607,605.9334529402904,220.43769219105548,404.201316637294,5.229999413582127,-0.1791988254494168,0
713,69393.44439944829,43.290736113465584,-180.8956714825565,432.4388894392248,-813.4188150454406,2.505110733822691,-0.2686078424275806,0
714,-15464.796988816248,1014.3444625079151,658.1963556017301,-112.43041657122444,-959.0897654468179,3.821151675148906,-0.25689114753654196,0
715,16839.74341131799,413.74956524911045,-148.77660399412412,-115.68470127004912,493.07912539449285,-8.83335195915459,0.6588383289123989,1
716,-43382.86465052521,1856.6096642977377,645.7957495471087,-3.4270838314828325,-489.43036629151993,4.014171721823553,0.4248983405460942,0
717,50155.900842861796,476.2371777219954,-691.5546527879629,-1096.3684890885552,-43.016264728207034,3.0542975955498104,0.27423137207808157,0
718,141768.9634875303,-255.53142505100934,-1732.2707011670163,267.74248563771175,12.738404581139775,-0.7839665484500253,-4.01012821832517,0
719,-121004.6992059054,368.4639987219458,137.03720526042173,130.15907186760182,-1193.1469637710254,6.521860528994939,-0.283346865512906,0
720,89472.80815982306,-990.8842002302972,-751.9301079965902,473.1165436587278,-343.61690164301945,2.4446917258941507,-0.5542657561529996,0
721,103324.36337798479,-513.788060591471,1637.1982171024958,211.6472715198529,-386.90571911780626,-14.042273530482419,4.1807062867335905,1
722,-124411.35104298287,196.44572660466895,1115.327167239444,-433.40253590644033,647.4315132458626,5.886974608952564,0.3324646280513417,0
723,-101607.76419254552,1536.8880751474746,558.4312691731373,-211.67623830407797,-509.62361378878563,5.484749317226336,0.23561262791894566,0
724,138001.27694586682,-197.90006106623076,1411.0729670465178,764.726087951153,-238.6929974112054,0.030495902773843397,0.5702438196738724,0
725,-79815.37280797388,172.59982848440245,-217.06634390110372,-469.9201595260695,-621.3967189350853,5.900171652322623,-0.2845129070124144,0
726,5396.068994851084,365.89412368722753,-801.5410426120517,-391.56065166590474,1250.1971661013833,4.291797528363193,-0.38605107450736353,0
727,103249.81183361186,-835.3988349390023,-698.7376385570603,-61.39498721102677,-644.8810335110163,2.035914008927535,-1.069881884501229,0
728,-41216.278945473154,412.4633546046025,-455.2154106570698,-276.8787233997846,2.109289956822977,4.988794723066857,0.07174981688564408,0
729,-20307.999291356653,-201.0152725973069,471.4747943198322,-1465.5204636697777,521.8732881145731,4.149055933381143,-0.6060243116940185,0
730,108097.45848823091,512.768142566487,0.9486673818754525,1104.6352133360085,395.5893753387986,1.268744668033328,-0.301895704027928,0
731,-30616.43241397376,-1176.9772613497998,372.6413998537473,962.8367102637642,-256.94852684209536,3.3236695320998297,-1.8617497931247349,0
732,117013.25038642468,1058.3841953808274,192.34129959469374,637.8266938176805,-434.0672938766918,0.7172238215723983,0.5912173106957399,0
733,25308.969746339077,-144.76097668712535,-1073.9297386094852,-859.3536852027602,-314.2057056459171,4.112095744548952,-0.32381801758457773,0
734,-1276.7577337973635,2036.1171821764083,58.513714680328235,-231.10268807748253,-524.7611514345253,3.07056969658289,-1.118179755208045,0
735,-113390.85538234314,939.3763946285596,133.6412612204008,333.26952400393316,-1297.7053002052485,5.884171623513357,-0.178096996441942,0
736,64121.41952768035,1505.6961928603607,-259.7690073908698,158.505533930482,-31.303012710858866,0.0024596270074566107,-5.963013367935951,0
737,-5126.573741178436,801.1285850140216,-210.60550338364442,608.8296220186241,-110.53975270682963,3.819848179453191,0.08859642437651316,0
